eigenvectors,communities,modularity,time
40 , 15 , 0.7705845939096047 , 7.901488780975342
40 , 20 , 0.7807022275445765 , 8.017501592636108
40 , 25 , 0.7762647296464982 , 8.063532590866089
40 , 30 , 0.7853224151642196 , 8.146342754364014
40 , 35 , 0.79198048247523 , 8.232359170913696
40 , 40 , 0.7833317649336716 , 8.29430603981018
40 , 45 , 0.786227103916083 , 8.405782461166382
40 , 50 , 0.7903029326234138 , 8.536559581756592
45 , 1 , 0.0 , 7.5224223136901855
45 , 2 , 0.44702276204896974 , 7.661172151565552
45 , 3 , 0.5928236736552072 , 7.752500295639038
45 , 4 , 0.6290514430874128 , 7.763146162033081
45 , 5 , 0.6980524042257966 , 7.751260280609131
45 , 10 , 0.7209660993629768 , 7.888794183731079
45 , 15 , 0.762669444286939 , 8.03125810623169
45 , 20 , 0.7750523922021387 , 8.105931997299194
45 , 25 , 0.7761847457005218 , 8.15259599685669
45 , 30 , 0.7829130110975259 , 8.304945945739746
45 , 35 , 0.789095361938281 , 8.579944372177124
45 , 40 , 0.7897855936656705 , 8.553882122039795
45 , 45 , 0.7919842925550308 , 8.541827917098999
45 , 50 , 0.7842979612401637 , 8.662877798080444
50 , 1 , 0.0 , 7.836027145385742
50 , 2 , 0.44737922634904326 , 7.993095397949219
50 , 3 , 0.5980288915411924 , 8.021949291229248
50 , 4 , 0.6524123900156964 , 8.047876358032227
50 , 5 , 0.6816324410581209 , 8.083161115646362
50 , 10 , 0.7273974170121361 , 8.228749990463257
50 , 15 , 0.75757054537449 , 8.349367141723633
50 , 20 , 0.7717272934107073 , 8.491733074188232
50 , 25 , 0.7911520369141383 , 8.553699016571045
50 , 30 , 0.7886514460467411 , 8.698680877685547
50 , 35 , 0.7982764868317874 , 8.784556150436401
50 , 40 , 0.7926442017040942 , 8.846165180206299
50 , 45 , 0.791018506650148 , 8.811177015304565
50 , 50 , 0.7918948055934232 , 8.868890285491943
55 , 1 , 0.0 , 8.425050735473633
55 , 2 , 0.44916334196995783 , 8.552311658859253
55 , 3 , 0.5898642842919827 , 8.58445119857788
55 , 4 , 0.6542277848943635 , 8.655386924743652
55 , 5 , 0.6914485376569874 , 8.645406007766724
55 , 10 , 0.7221693136904919 , 8.784348726272583
55 , 15 , 0.7461205928302261 , 8.88998293876648
55 , 20 , 0.7759017987481021 , 9.07013487815857
55 , 25 , 0.7805672996967289 , 9.117862939834595
55 , 30 , 0.7902382610942205 , 9.184542655944824
55 , 35 , 0.7858227363201163 , 9.281017780303955
55 , 40 , 0.7924797110754925 , 9.356138706207275
55 , 45 , 0.7927304636854918 , 9.43796181678772
55 , 50 , 0.7933863520079817 , 9.50178599357605
60 , 1 , 0.0 , 8.386336088180542
60 , 2 , 0.44531454022286276 , 8.570664882659912
60 , 3 , 0.5987493238356197 , 8.587368726730347
60 , 4 , 0.6585157052709498 , 8.638888120651245
60 , 5 , 0.6917844070060569 , 8.692960262298584
60 , 10 , 0.725068129994643 , 8.784759044647217
60 , 15 , 0.7531594878773576 , 8.895696878433228
60 , 20 , 0.7762576224889077 , 8.964118003845215
60 , 25 , 0.7839711540022942 , 9.095048904418945
60 , 30 , 0.7935646576420905 , 9.33792781829834
60 , 35 , 0.7969474927301237 , 9.38587498664856
60 , 40 , 0.7928233946930324 , 9.566333055496216
60 , 45 , 0.7958294949690974 , 9.535449981689453
60 , 50 , 0.7980311110374604 , 9.674154996871948
65 , 1 , 0.0 , 8.681309223175049
65 , 2 , 0.4430041233604234 , 8.819184064865112
65 , 3 , 0.5825677984566946 , 8.915354013442993
65 , 4 , 0.6508423432015177 , 8.942338943481445
65 , 5 , 0.6781611256016156 , 8.926183223724365
65 , 10 , 0.7306990840900918 , 9.039651155471802
65 , 15 , 0.7459211099185062 , 9.189349174499512
65 , 20 , 0.7808230214937749 , 9.279764175415039
65 , 25 , 0.7804013338407229 , 9.412436246871948
65 , 30 , 0.7811277530072678 , 9.455082178115845
65 , 35 , 0.790812324209462 , 9.545149087905884
65 , 40 , 0.7966812585513275 , 9.602129220962524
65 , 45 , 0.79850416821621 , 9.748370170593262
65 , 50 , 0.7982143442638588 , 9.896289110183716
70 , 1 , 0.0 , 9.058072090148926
70 , 2 , 0.44660696144061696 , 9.24062705039978
70 , 3 , 0.5735208637973339 , 9.304894208908081
70 , 4 , 0.6483303858733466 , 9.371129989624023
70 , 5 , 0.675010466904815 , 9.40600323677063
70 , 10 , 0.7294676491060033 , 9.543615102767944
70 , 15 , 0.7558247967580313 , 9.596696138381958
70 , 20 , 0.7784595408125099 , 9.665717124938965
70 , 25 , 0.7888824993795173 , 9.768038988113403
70 , 30 , 0.7913876712162234 , 9.839978218078613
70 , 35 , 0.7925881125598954 , 10.005019187927246
70 , 40 , 0.7946446405676092 , 10.013606071472168
70 , 45 , 0.808200358220708 , 10.303457260131836
70 , 50 , 0.7773583390146227 , 10.364800214767456
75 , 1 , 0.0 , 10.068623542785645
75 , 2 , 0.41697810325509255 , 10.271408557891846
75 , 3 , 0.5748999435331754 , 10.358707189559937
75 , 4 , 0.6627700614510967 , 10.46097731590271
75 , 5 , 0.6968574589361024 , 10.510398149490356
75 , 10 , 0.7410491935985511 , 10.550708532333374
75 , 15 , 0.748483527233674 , 10.70810604095459
75 , 20 , 0.7773670156810685 , 10.701691389083862
75 , 25 , 0.7619276128761934 , 10.911848306655884
75 , 30 , 0.8009271737686553 , 10.97482705116272
75 , 35 , 0.7980561205787436 , 10.995220422744751
75 , 40 , 0.7969609999344246 , 11.302095174789429
75 , 45 , 0.7988878354877863 , 11.387396097183228
75 , 50 , 0.7988963707320564 , 11.461620330810547
80 , 1 , 0.0 , 9.804534673690796
80 , 2 , 0.4506522873256714 , 10.070833921432495
80 , 3 , 0.5706409176482363 , 10.077702760696411
80 , 4 , 0.6589392369582576 , 10.100774765014648
80 , 5 , 0.6428535874957152 , 10.179295778274536
80 , 10 , 0.7263596222628099 , 10.34296202659607
80 , 15 , 0.7737832390918136 , 10.450905799865723
80 , 20 , 0.7663241094351639 , 10.564743757247925
80 , 25 , 0.7887749492011545 , 10.6507089138031
80 , 30 , 0.7946750934761762 , 10.908198833465576
80 , 35 , 0.7982292767818551 , 10.764457941055298
80 , 40 , 0.7919986677032747 , 10.826761722564697
80 , 45 , 0.7904230693754414 , 10.902972936630249
80 , 50 , 0.8048822695324324 , 11.024900913238525
85 , 1 , 0.0 , 10.290695905685425
85 , 2 , 0.4132504614910632 , 10.485866069793701
85 , 3 , 0.5819471603048206 , 10.590686082839966
85 , 4 , 0.6046249382955635 , 10.689348936080933
85 , 5 , 0.6594982483171982 , 10.671470165252686
85 , 10 , 0.743395032556605 , 10.763520956039429
85 , 15 , 0.7552509721194 , 10.926196813583374
85 , 20 , 0.7779261046835562 , 11.122030019760132
85 , 25 , 0.7875376271723666 , 11.189180135726929
85 , 30 , 0.7901216099828836 , 11.19808578491211
85 , 35 , 0.8006888774020803 , 11.330819845199585
85 , 40 , 0.8036444206367143 , 11.334204196929932
85 , 45 , 0.8110859557108784 , 11.397308826446533
85 , 50 , 0.8015472406858578 , 11.427166938781738
90 , 1 , 0.0 , 10.35251498222351
90 , 2 , 0.4246724900880247 , 10.613708734512329
90 , 3 , 0.5789352173517976 , 10.810879945755005
90 , 4 , 0.6548728419419618 , 10.837064981460571
90 , 5 , 0.6588274274767115 , 10.82753300666809
90 , 10 , 0.7283269239693972 , 10.91011381149292
90 , 15 , 0.7581264842673319 , 11.007983922958374
90 , 20 , 0.7730793920137534 , 11.20601201057434
90 , 25 , 0.7753992065184375 , 11.134147882461548
90 , 30 , 0.803131851211182 , 11.374200820922852
90 , 35 , 0.7995122421247038 , 11.433246850967407
90 , 40 , 0.8034906614555865 , 11.509362936019897
90 , 45 , 0.8097520340169247 , 11.560061931610107
90 , 50 , 0.8009261754944718 , 11.491935968399048
95 , 1 , 0.0 , 10.265689611434937
95 , 2 , 0.40358487968222767 , 10.539843797683716
95 , 3 , 0.570452998079143 , 10.624781131744385
95 , 4 , 0.6615577905583494 , 10.614014863967896
95 , 5 , 0.6444110532821968 , 10.771032810211182
95 , 10 , 0.7079609354680961 , 10.815399646759033
95 , 15 , 0.747669808989774 , 10.951972961425781
95 , 20 , 0.782789885068915 , 11.072368860244751
95 , 25 , 0.7981587930785258 , 11.194122791290283
95 , 30 , 0.80005663985879 , 11.168267965316772
95 , 35 , 0.794524509361549 , 11.443771839141846
95 , 40 , 0.8136334682378882 , 11.572602987289429
95 , 45 , 0.8093197175168014 , 11.596128940582275
95 , 50 , 0.8080599149079961 , 11.621768951416016
100 , 1 , 0.0 , 10.940034866333008
100 , 2 , 0.44584974551550843 , 11.184168577194214
100 , 3 , 0.5688269869050386 , 11.337042570114136
100 , 4 , 0.5990103558967257 , 11.373458862304688
100 , 5 , 0.6747593205311102 , 11.38060188293457
100 , 10 , 0.7195957545262417 , 11.579330682754517
100 , 15 , 0.7645202058015438 , 11.579518795013428
100 , 20 , 0.7822004485312458 , 11.687521696090698
100 , 25 , 0.8001708091495865 , 11.83992886543274
100 , 30 , 0.8022673152653691 , 11.93798565864563
100 , 35 , 0.8060561872856427 , 12.023862838745117
100 , 40 , 0.8156048101819353 , 12.013877630233765
100 , 45 , 0.8079857819579288 , 12.152443885803223
100 , 50 , 0.80970136605614 , 12.236262559890747
